"lcd_id","lcd_version","related_num","r_article_id","r_article_version","r_lcd_id","r_lcd_version","r_contractor_id","last_updated"
"38301","7","4","","","38300","8","345","2019-12-12 13:36:55.767000000"
"38301","17","1","57864","18","","","345","2021-08-12 21:41:35.873000000"
"38301","17","2","57908","4","","","345","2021-08-12 21:28:48.640000000"
"38301","17","3","","","38999","3","345","2021-08-12 21:29:04.590000000"
"38303","4","1","","","38302","5","228","2020-08-04 13:28:26.467000000"
"38303","4","2","58371","3","","","228","2020-09-14 12:52:30.013000000"
"38303","4","3","58368","3","","","228","2020-09-14 12:52:43.700000000"
"38305","3","1","","","38304","5","228","2020-08-26 17:03:17.350000000"
"38305","3","2","58330","3","","","228","2021-12-09 19:22:46.620000000"
"38305","3","3","58331","3","","","228","2021-12-09 19:24:12.187000000"
"38307","2","1","57930","2","","","228","2020-02-07 15:40:39.933000000"
"38307","2","4","57149","2","","","228","2020-02-14 15:03:03.997000000"
"38307","3","1","57930","2","","","228","2020-02-07 15:40:39.933000000"
"38307","3","4","57149","2","","","228","2020-02-14 15:03:03.997000000"
"38307","4","1","57930","2","","","228","2020-02-07 15:40:39.933000000"
"38307","4","4","57149","2","","","228","2020-02-14 15:03:03.997000000"
"38307","5","1","57930","2","","","228","2020-02-07 15:40:39.933000000"
"38307","5","4","57149","2","","","228","2020-02-14 15:03:03.997000000"
"38307","6","1","57149","2","","","228","2020-02-14 15:03:03.997000000"
"38307","6","2","57930","2","","","228","2020-02-07 15:40:39.933000000"
"38310","6","1","57938","7","","","364","2020-01-25 14:16:21.897000000"
"38310","6","2","","","38309","10","364","2020-01-25 14:21:15.233000000"
"38310","6","3","57948","4","","","364","2020-01-25 19:46:32.553000000"
"38310","7","1","57938","7","","","364","2020-01-25 14:16:21.897000000"
"38310","7","2","","","38309","10","364","2020-01-25 14:21:15.233000000"
"38310","7","3","57948","4","","","364","2020-01-25 19:46:32.553000000"
"38312","4","2","57947","4","","","345","2020-01-25 22:08:32.883000000"
"38312","4","3","57949","4","","","345","2020-01-25 22:22:11.830000000"
"38312","4","4","","","38311","10","345","2020-01-25 22:22:54.650000000"
"38327","3","1","58271","3","","","364","2020-06-29 13:56:15.693000000"
"38327","3","2","","","38326","6","364","2020-06-29 13:56:28.313000000"
"38327","3","3","57329","7","","","364","2020-06-29 20:25:52.917000000"
"38327","5","1","58271","3","","","364","2020-06-29 13:56:15.693000000"
"38327","5","2","","","38326","6","364","2020-06-29 13:56:28.313000000"
"38327","5","3","57329","7","","","364","2020-06-29 20:25:52.917000000"
"38329","3","1","58272","3","","","345","2020-06-29 13:57:54.880000000"
"38329","3","2","","","38328","6","345","2020-06-29 13:58:09.117000000"
"38329","3","3","57330","7","","","345","2020-06-29 20:26:38.800000000"
"38329","5","1","58272","3","","","345","2020-06-29 13:57:54.880000000"
"38329","5","2","","","38328","6","345","2020-06-29 13:58:09.117000000"
"38329","5","3","57330","7","","","345","2020-06-29 20:26:38.800000000"
"38331","9","1","","","38330","4","364","2020-09-20 03:34:57.520000000"
"38331","9","2","57124","7","","","364","2020-10-15 00:36:05.947000000"
"38331","9","3","58505","4","","","364","2020-10-15 00:36:25.757000000"
"38331","13","1","","","38330","4","364","2020-09-20 03:34:57.520000000"
"38331","13","2","57124","7","","","364","2020-10-15 00:36:05.947000000"
"38331","13","3","58505","4","","","364","2020-10-15 00:36:25.757000000"
"38331","15","1","","","38330","4","364","2020-09-20 03:34:57.520000000"
"38331","15","2","57124","7","","","364","2020-10-15 00:36:05.947000000"
"38331","15","3","58505","4","","","364","2020-10-15 00:36:25.757000000"
"38333","8","1","","","38332","3","345","2020-09-20 03:35:38.037000000"
"38333","8","2","57376","7","","","345","2020-10-15 01:29:22.850000000"
"38333","8","3","58506","4","","","345","2020-10-15 01:29:36.493000000"
"38333","11","1","","","38332","3","345","2020-09-20 03:35:38.037000000"
"38333","11","2","57376","7","","","345","2020-10-15 01:29:22.850000000"
"38333","11","3","58506","4","","","345","2020-10-15 01:29:36.493000000"
"38333","13","1","","","38332","3","345","2020-09-20 03:35:38.037000000"
"38333","13","2","57376","7","","","345","2020-10-15 01:29:22.850000000"
"38333","13","3","58506","4","","","345","2020-10-15 01:29:36.493000000"
"38335","7","1","58237","9","","","364","2020-06-17 22:43:35.313000000"
"38335","7","2","","","38334","7","364","2020-06-17 22:44:05.287000000"
"38335","7","3","57384","5","","","364","2020-09-01 21:48:30.687000000"
"38337","8","1","58238","6","","","345","2020-06-18 18:49:20.317000000"
"38337","8","2","","","38336","5","345","2020-06-18 18:49:29.647000000"
"38337","8","3","57385","5","","","345","2020-09-01 21:49:13.027000000"
"38339","9","1","","","38338","6","364","2020-09-21 17:56:18.507000000"
"38339","9","2","57372","8","","","364","2020-10-15 22:10:51.797000000"
"38339","9","3","58509","4","","","364","2020-10-15 22:11:11.953000000"
"38341","7","1","","","38340","6","345","2020-09-21 17:57:09.063000000"
"38341","7","2","57236","9","","","345","2020-10-15 22:22:09.923000000"
"38341","7","3","58511","4","","","345","2020-10-15 22:22:27.410000000"
"38351","4","1","","","38350","7","364","2020-04-28 18:18:07.420000000"
"38351","4","2","57331","8","","","364","2020-06-02 18:57:44.253000000"
"38351","4","3","58176","3","","","364","2020-06-02 18:57:57.113000000"
"38351","6","1","","","38350","7","364","2020-04-28 18:18:07.420000000"
"38351","6","2","57331","8","","","364","2020-06-02 18:57:44.253000000"
"38351","6","3","58176","3","","","364","2020-06-02 18:57:57.113000000"
"38353","4","1","","","38352","7","345","2020-04-28 18:18:40.420000000"
"38353","4","2","57332","6","","","345","2020-06-02 19:02:13.967000000"
"38353","4","3","58177","3","","","345","2020-06-02 19:02:34.910000000"
"38353","6","1","","","38352","7","345","2020-04-28 18:18:40.420000000"
"38353","6","2","57332","6","","","345","2020-06-02 19:02:13.967000000"
"38353","6","3","58177","3","","","345","2020-06-02 19:02:34.910000000"
"38355","6","1","","","38354","7","364","2020-09-18 00:19:07.317000000"
"38355","6","2","58481","5","","","360","2020-10-14 14:06:36.023000000"
"38355","6","4","57380","9","","","364","2020-10-14 16:14:22.280000000"
"38367","13","1","57922","4","","","297","2020-02-07 11:59:40.493000000"
"38367","13","2","56797","4","","","297","2020-02-07 12:01:15.113000000"
"38367","19","1","57922","4","","","297","2020-02-07 11:59:40.493000000"
"38367","19","2","56797","4","","","297","2020-02-07 12:01:15.113000000"
"38367","24","1","57922","4","","","297","2020-02-07 11:59:40.493000000"
"38367","24","2","56797","4","","","297","2020-02-07 12:01:15.113000000"
"38367","24","3","58465","2","","","297","2020-09-15 18:53:49.193000000"
"38371","10","1","57020","3","","","297","2020-05-07 18:23:57.650000000"
"38371","10","2","58112","6","","","297","2020-05-07 18:24:12.277000000"
"38378","10","1","57927","3","","","228","2020-02-07 18:30:59.340000000"
"38378","10","2","57926","3","","","228","2020-02-07 18:44:12.140000000"
"38378","10","3","","","38377","3","228","2020-03-17 16:09:58.820000000"
"38378","10","4","58463","2","","","238","2020-09-15 13:58:52.840000000"
"38378","11","1","57927","3","","","228","2020-02-07 18:30:59.340000000"
"38378","11","2","57926","3","","","228","2020-02-07 18:44:12.140000000"
"38378","11","3","","","38377","3","228","2020-03-17 16:09:58.820000000"
"38378","11","4","58463","2","","","238","2020-09-15 13:58:52.840000000"
"38378","12","1","57927","3","","","228","2020-02-07 18:30:59.340000000"
"38378","12","2","57926","3","","","228","2020-02-07 18:44:12.140000000"
"38378","12","3","","","38377","3","228","2020-03-17 16:09:58.820000000"
"38378","12","4","58463","2","","","238","2020-09-15 13:58:52.840000000"
"38380","5","1","","","38379","5","345","2020-09-18 00:19:47.947000000"
"38380","5","3","57233","9","","","345","2020-10-14 16:11:48.900000000"
"38380","5","4","58482","4","","","345","2020-10-14 16:11:48.900000000"
"38385","40","1","","","35448","81","331","2020-01-08 15:05:42.613000000"
"38385","40","2","56938","23","","","331","2020-01-24 14:48:07.710000000"
"38385","40","3","57928","6","","","331","2020-01-24 14:48:26.653000000"
"38387","4","1","57967","2","","","297","2020-02-07 19:05:38.343000000"
"38387","4","2","57092","6","","","297","2020-02-07 19:05:56.900000000"
"38387","7","1","57967","2","","","297","2020-02-07 19:05:38.343000000"
"38387","7","2","57092","6","","","297","2020-02-07 19:05:56.900000000"
"38394","5","1","58178","3","","","228","2020-06-12 15:28:24.090000000"
"38394","5","2","","","38393","4","228","2020-06-12 15:28:35.260000000"
"38394","5","3","58324","2","","","228","2020-07-20 20:25:13.340000000"
"38396","4","1","57958","3","","","368","2020-01-24 23:54:28.740000000"
"38396","4","2","56952","7","","","368","2020-01-24 23:54:48.193000000"
"38396","4","3","57960","3","","","368","2020-01-24 23:55:05.753000000"
"38396","18","1","56952","20","","","368","2021-03-05 13:42:35.590000000"
"38396","18","2","58657","4","","","368","2021-03-05 13:43:36.883000000"
"38396","18","3","","","38842","33","368","2021-03-05 13:44:01.030000000"
"38398","6","1","57959","2","","","368","2020-01-25 00:12:13.307000000"
"38398","6","2","56953","12","","","368","2020-01-25 00:12:28.987000000"
"38398","6","3","57961","4","","","368","2020-01-25 00:12:48.323000000"
"38429","3","1","57100","3","","","143","2020-04-21 16:36:00.227000000"
"38429","3","2","58118","2","","","143","2020-04-21 16:36:15.710000000"
"38429","3","3","","","38428","2","143","2020-04-21 16:38:48.850000000"
"38429","5","1","57100","3","","","143","2020-04-21 16:36:00.227000000"
"38429","5","2","58118","2","","","143","2020-04-21 16:36:15.710000000"
"38429","5","3","","","38428","2","143","2020-04-21 16:38:48.850000000"
"38431","3","1","57103","2","","","143","2020-08-19 19:25:21.767000000"
"38431","3","2","57104","3","","","143","2020-08-24 16:50:51.797000000"
"38431","3","3","58416","2","","","143","2020-08-24 16:51:34.807000000"
"38431","4","1","57103","2","","","143","2020-08-19 19:25:21.767000000"
"38431","4","2","57104","3","","","143","2020-08-24 16:50:51.797000000"
"38431","4","3","58416","2","","","143","2020-08-24 16:51:34.807000000"
"38433","3","1","57105","2","","","143","2020-09-04 20:12:22.877000000"
"38433","3","2","","","38432","2","143","2020-09-04 20:12:32.097000000"
"38433","3","3","57106","3","","","143","2020-09-16 16:42:06.373000000"
"38433","3","4","58450","4","","","143","2020-09-16 16:42:25.897000000"
"38433","5","1","57105","2","","","143","2020-09-04 20:12:22.877000000"
"38433","5","2","","","38432","2","143","2020-09-04 20:12:32.097000000"
"38433","5","3","57106","3","","","143","2020-09-16 16:42:06.373000000"
"38433","5","4","58450","4","","","143","2020-09-16 16:42:25.897000000"
"38435","5","1","58198","2","","","143","2020-06-04 17:21:48.533000000"
"38435","6","1","58198","2","","","143","2020-06-04 17:21:48.533000000"
"38435","6","2","58395","2","","","143","2020-08-19 18:39:37.030000000"
"38439","3","1","","","38438","2","143","2020-09-15 17:14:07.927000000"
"38439","3","2","57096","3","","","143","2020-09-22 16:52:00.227000000"
"38439","3","3","58464","2","","","143","2020-09-22 16:52:23.627000000"
"38439","4","1","","","38438","2","143","2020-09-15 17:14:07.927000000"
"38439","4","2","57096","3","","","143","2020-09-22 16:52:00.227000000"
"38439","4","3","58464","2","","","143","2020-09-22 16:52:23.627000000"
"38441","5","1","57109","2","","","143","2020-08-27 14:58:13.363000000"
"38441","5","2","","","38440","2","143","2020-08-27 14:58:25.710000000"
"38441","5","3","57110","3","","","143","2020-09-04 14:23:29.287000000"
"38441","5","4","58431","2","","","143","2020-09-04 14:23:45.867000000"
"38441","7","1","57109","2","","","143","2020-08-27 14:58:13.363000000"
"38441","7","2","","","38440","2","143","2020-08-27 14:58:25.710000000"
"38441","7","3","57110","3","","","143","2020-09-04 14:23:29.287000000"
"38441","7","4","58431","2","","","143","2020-09-04 14:23:45.867000000"
"38443","3","1","57111","2","","","143","2020-04-15 17:02:58.587000000"
"38443","3","2","","","38442","2","143","2020-04-15 17:03:42.040000000"
"38443","3","3","57112","3","","","143","2020-04-20 19:17:18.807000000"
"38443","3","4","58117","2","","","143","2020-04-20 19:18:33.423000000"
"38443","5","1","57111","2","","","143","2020-04-15 17:02:58.587000000"
"38443","5","2","","","38442","2","143","2020-04-15 17:03:42.040000000"
"38443","5","3","57112","3","","","143","2020-04-20 19:17:18.807000000"
"38443","5","4","58117","2","","","143","2020-04-20 19:18:33.423000000"
"38495","7","1","57839","5","","","331","2020-05-21 17:39:37.183000000"
"38495","7","2","58049","6","","","331","2020-05-21 17:39:54.183000000"
"38506","3","1","57884","3","","","368","2020-05-22 13:05:22.473000000"
"38506","3","2","58220","2","","","368","2020-05-22 13:05:44.747000000"
"38506","3","3","58199","2","","","368","2020-05-22 13:06:49.227000000"
"38528","3","1","54953","43","","","147","2020-04-15 18:06:35.160000000"
"38528","3","2","56902","9","","","147","2020-04-15 18:06:35.157000000"
"38528","3","3","56903","4","","","147","2020-04-15 18:06:35.157000000"
"38528","3","4","57943","2","","","147","2020-04-15 18:06:35.157000000"
"38528","3","5","57944","3","","","143","2020-04-20 17:40:56.050000000"
"38528","3","6","58119","2","","","143","2020-04-20 17:41:14.370000000"
"38528","3","7","","","35490","54","143","2020-04-15 18:07:12.887000000"
"38528","3","8","","","36839","17","143","2020-04-15 18:07:12.887000000"
"38528","3","9","","","38527","2","143","2020-04-15 18:07:12.887000000"
"38528","3","10","","","39246","1","143","2022-01-11 13:53:38.260000000"
"38549","7","1","58008","5","","","391","2020-11-06 15:06:45.380000000"
"38549","7","2","58451","3","","","391","2020-11-06 15:07:28.350000000"
"38549","7","3","","","38548","6","391","2020-11-12 21:10:59.373000000"
"38551","3","1","58000","4","","","391","2020-08-18 15:54:03.897000000"
"38551","3","2","58300","2","","","391","2020-08-18 15:54:42.113000000"
"38551","3","3","","","38550","5","391","2020-08-18 15:55:25.697000000"
"38551","8","1","58000","4","","","391","2020-08-18 15:54:03.897000000"
"38551","8","2","58300","2","","","391","2020-08-18 15:54:42.113000000"
"38551","8","3","","","38550","5","391","2020-08-18 15:55:25.697000000"
"38560","6","1","56963","12","","","391","2021-09-30 18:14:11.420000000"
"38560","6","2","58014","3","","","394","2020-04-23 16:46:27.413000000"
"38560","6","3","","","37264","20","391","2021-05-13 20:41:48.670000000"
"38565","6","1","58020","3","","","394","2020-04-23 16:47:44.523000000"
"38565","6","2","","","38566","3","391","2021-06-02 11:47:57.537000000"
"38566","4","1","58021","5","","","391","2021-06-02 11:46:27.627000000"
"38566","4","2","58728","6","","","391","2021-06-02 11:47:06.630000000"
"38566","4","3","","","38565","6","391","2021-06-02 11:47:32.273000000"
"38567","4","1","58018","5","","","394","2020-04-23 16:47:00.460000000"
"38567","4","2","","","38568","4","391","2021-04-15 12:49:06.750000000"
"38568","5","1","58019","6","","","391","2021-04-15 12:46:26.617000000"
"38568","5","2","58675","4","","","391","2021-04-15 12:47:16.930000000"
"38568","5","3","","","38567","4","391","2021-04-15 12:48:17.253000000"
"38569","7","1","58022","4","","","394","2020-04-23 16:45:56.553000000"
"38569","7","2","","","37794","14","391","2021-03-10 15:01:42.200000000"
"38571","5","1","58630","2","","","297","2021-02-18 17:53:15.233000000"
"38571","5","2","58294","4","","","297","2021-02-18 17:55:32.630000000"
"38571","8","2","58294","4","","","297","2021-02-18 17:55:32.630000000"
